"Сравнить не с чем, так как это мой первый аппарат. Особо плохо о модели сказать не могу. Как мобильный телефон работает хорошо. Для меня основной недостаток, это невозможность использовать телефон как флешку. Так как для меня актуально с почты скачивать файлы, отличные от мультимедийных, на телефон, а затем с телефона на компьютер, на котором нет подключения к интернет. Производители данного телефона, в одной из своих рекомендаций предложили перекачивать файлы через сетевой диск. Для себя я решил, что больше телефоны Нокиа я не буду покупать. Приобрел жене телефон фирмы Сони на Андроиде и без проблем подключил его к компьютеру.  —",3.0
"Сравнить не с чем, так как это мой первый аппарат. Особо плохо о модели сказать не могу. Как мобильный телефон работает хорошо. Для меня основной недостаток, это невозможность использовать телефон как флешку. Так как для меня актуально с почты скачивать файлы, отличные от мультимедийных, на телефон, а затем с телефона на компьютер, на котором нет подключения к интернет. Производители данного телефона, в одной из своих рекомендаций предложили перекачивать файлы через сетевой диск. Для себя я решил, что больше телефоны Нокиа я не буду покупать. Приобрел жене телефон фирмы Сони на Андроиде и без проблем подключил его к компьютеру.  —",3.0
"1.Камера.Отлично снимает видео в 720p, фотографии получаются четкие.Автофокус.2.Процессор.Прекрасно справляется с поставленными ему задачами.Телефон не зависает.Все быстро загружается.3.Карты,Навигация.Точно определил мои координаты с точностью до 1м.4.Экран.Большой,мультитач,текст прекрасно видно,сочные цвета. 1.Игры,приложения.Качественных очень мало.2.Музыка.Большой минус что нет эквалайзера.Мало настроек в плеере.Звук  отвратный4.Аккумулятор.1300 мАч. Хотелось бы побольше.У меня телефон держит 2 суток(звонки,интернет).5.Задняя панелька держится на соплях.6.Windows Phone. Использую этот телефон только для звонков.Для приложений и игр купил себе планшет на андроиде.",3.0
"1.Камера.Отлично снимает видео в 720p, фотографии получаются четкие.Автофокус.
2.Процессор.Прекрасно справляется с поставленными ему задачами.Телефон не зависает.Все быстро загружается.
3.Карты,Навигация.Точно определил мои координаты с точностью до 1м.
4.Экран.Большой,мультитач,текст прекрасно видно,сочные цвета. 1.Игры,приложения.Качественных очень мало.
2.Музыка.Большой минус что нет эквалайзера.Мало настроек в плеере.Звук  отвратный
4.Аккумулятор.1300 мАч. Хотелось бы побольше.У меня телефон держит 2 суток(звонки,интернет).
5.Задняя панелька держится на соплях.
6.Windows Phone. Использую этот телефон только для звонков.Для приложений и игр купил себе планшет на андроиде.",3.0
"Все, что там в нем есть, работает хорошо. Смски шлет, звонить - звонит, красивенько открывает иконки. Глюков нет. Устаревшая и более не поддерживаемая производителем (мелкософтом) платформа windows phone 7.5 или 7,8. Теперь уже 8,0. Мало программ. Почти нет возможности украсить, изменить дизайн или функциональность телефона. Интернет не раздает без перепрошивки (т.е. тетеринга нет). Не слышно звонок в кармане брюк. Виброзвонок не чувствуется. Собеседник плохо слышит, бывает такое, при разговоре и от оператора это не зависит. Неудобная клавиатура для набора букоков. Просто так в нужное места текста не перейти. В телефонном виндовсе все закрыто. Никаких настроек, широта которых представлена в андроиде, у пользователя нет. Как придумали инженеры майкрософта, так вы и будете этим пользоваться. Довольно неудобная система. Пользователю в ней ничего нельзя.",2.0
"- Nokia- Экран- Камера- Простота- Кнопки на панели (субъективное мнение)- Дизайн - WP7:           - Основана на устаревшем ядре           - Сырость и непродуманность ОС           - Закрытость задавившая функционал           - Недостаточный интерес программистов к написанию приложений           - Прекращение поддержки ОС от Microsoft с 2014 г.           - Зависимость от ПК- Устаревший видеоускоритель (как и на всей серии lumia включая флагманы)- Слабый динамик- Конструкция приводящая к люфту задний крышки- Микрофон тоже немного немного слабоват ( несущественно)- Постоянная подзарядка, что свойственно большинству современных смартфонов с большим экраном (5-8 минут игры отнимают 5-8% заряда аккумулятора) Приобрёл устройство год назад недостатки бросились сразу в глаза после недели использования, но в принципе позже смирился и привык к некоторым из них. Под конец гарантии сломался WaFi. После окончания гарантии решил рискнуть и прошил смартфон, что дало устройству в моих глазах второй шанс, но всё же некоторые недостатки невозможно исправить даже этим. Приложения вроде плееров и будильников являются недостаточным улучшением стандартных и по сути основано на них и привносят лишь новую оболочку но не функционал. Опирационка явно проходная создавалась лишь для старта нового бренда. Единственный плюс ОС, кроме простоты, это отключение трека при отсоединении наушников.             Покупать в данный момент не советую, присмотритесь к бюджетным моделям на wp8, или мощным смартфонам на android, т.к. слабые не обеспечат плавность работы присущие wp. Мазохистам же советую к приобретению, им это доставит не сказуемое удовольствие и не передаваемые ощущения.",3.0
"- Nokia
- Экран
- Камера
- Простота
- Кнопки на панели (субъективное мнение)
- Дизайн - WP7:
           - Основана на устаревшем ядре
           - Сырость и непродуманность ОС
           - Закрытость задавившая функционал
           - Недостаточный интерес программистов к написанию приложений
           - Прекращение поддержки ОС от Microsoft с 2014 г.
           - Зависимость от ПК
- Устаревший видеоускоритель (как и на всей серии lumia включая флагманы)
- Слабый динамик
- Конструкция приводящая к люфту задний крышки
- Микрофон тоже немного немного слабоват ( несущественно)
- Постоянная подзарядка, что свойственно большинству современных смартфонов с большим экраном (5-8 минут игры отнимают 5-8% заряда аккумулятора) Приобрёл устройство год назад недостатки бросились сразу в глаза после недели использования, но в принципе позже смирился и привык к некоторым из них. Под конец гарантии сломался WaFi. После окончания гарантии решил рискнуть и прошил смартфон, что дало устройству в моих глазах второй шанс, но всё же некоторые недостатки невозможно исправить даже этим. Приложения вроде плееров и будильников являются недостаточным улучшением стандартных и по сути основано на них и привносят лишь новую оболочку но не функционал. Опирационка явно проходная создавалась лишь для старта нового бренда. Единственный плюс ОС, кроме простоты, это отключение трека при отсоединении наушников.
             Покупать в данный момент не советую, присмотритесь к бюджетным моделям на wp8, или мощным смартфонам на android, т.к. слабые не обеспечат плавность работы присущие wp. Мазохистам же советую к приобретению, им это доставит не сказуемое удовольствие и не передаваемые ощущения.",3.0
"Аккуратная сборка, быстрый процессор. Все остальное. Из за очень мелкого шрифта телефоном почти не пользовался тем не менее даже при бережном обращении сломался через полтора года. До этого было много моделей Nokia в том числе и смартфонов покупал каждый год пока не купил Lumia710. Теперь этот бренд ни когда не куплю и другим не советую.",1.0
"Все, что от Нокия Все, что от Windows Всегда любила телефоны Нокиа. Через мои руки прошло много телефонов, компьютеров, гаджетов, но такой "" гадкой"" операционной системы, как Windows Phone 7.5  я еще не встречала(((((. Резервное копирование только на облаке((((((. Связь с компьютером - программа Zune - только копирует фото и видео((((((. Ни контакты, ни софт, ни резервное копирование не делает(((((((. Все программы заточены на западных пользователей - большая часть информации, сайтов - на английском, так еще и за софт можно платить только кредитной карточкой, да и там такой геморрой, что голову сносит. Врагу не пожелаю!  А в целом - Нокиа есть Нокиа,  в моей руке лежит, как влитой, одной рукой управляюсь легко и камера - супер.  Качество фото выше всяких похвал. Особенно, если надо схватить момент.",2.0
" — Один большой минус!!! Купил и проработал всего 3 недели. Не включается совсем! Не советую никому приобретать, особенно в Связном. Хамское и не компетентные отношения!!?",3.0
"Яркий,громкий Стал кирпичиком Очень ждала "" возвращения легенды"". В середине июля купила себе в Связном Нокию5- так спешила,что даже не дождалась Нокию6. Первые впечатления - потрясающий телефон. Красивый, экран качественный,корпус серебристый - загляденье.Поскольку покупала я его надолго, на второй день купила ему в том же Связном чехол и пленку защитную. Но. На четвертый день эксплуатации я увидела,что заднее стекло- длинное такое,под камерой, треснуло! Никаких падений и сильных ударов не было 100%, телефон Новый,я его берегла ! Я вообще не помню никаких по нему ударов!Тем не менее, стекло треснуто.Расстроилась. ну,думаю, что ж.Внешность не главное. В магазин не пошла ругаться сразу,о чем жалею,конечно. Но там не особо видимая трещинка. Стала пользоваться.В целом,всё устраивало, из минусов - греется сильно при зарядке, притормаживал иногда.  И вот через месяц мой телефон просто сдох. Было зарядки около 60%. Я посмотрела время, выключила экран и когда я в следующий раз попыталась его включить ,минут через 20 - у меня в руках был кирпичик. На зарядку не реагирует,не включается. Понесла в Связной на экспертизу-описала всё, про первую трещину тоже написала. Взяли его на месяц- сегодня вернули с диагнозом- отказ в ремонте,так как видны следы механической травмы. То есть этой трещинки как раз. То есть - ОНИ ЕГО ДАЖЕ НЕ СМОТРЕЛИ!! Они даже не устанавливали причину того,что он не работает! Увидели трещинку - и завернули обратно.  А трещинка - это явно что- то не так при производстве было. Но как теперь доказать.  Я восприняла эту ситуацию как отмахивание от покупателя,  наплевательское отношение к своим клиентам.  Не ожидала такого ни от Нокии,ни от Связного. Позор им. Напишу про свою историю везде.  И никому не советую связываться- потому что в случае проблем- это будут ващи проблемы. А они просто отмахнуться и не подкопаешься",1.0
"Внешний вид, nfc Ребят, я не понимаю откуда столько восторженных отзывов ?! 
Телефон начал лагать сразу  после  покупки установки основных приложений (3 месенджера и навигатор) .  Даже отключив все фоновые приложения, отзывчивость и производительности очень низкая для повседневных задач. 
Камера ужасная , снимки получаются размытыми  даже при фиксированной съемке , хоть штатив ставь... 
Очень жалею о покупке 
 Ужасный телефон !!!!  Постоянные лаги и подтормаживанте не позволяют решать даже базовые задачи , камера очень посредственная , заряда батареи хватает на 6-8 часов .  Такое ощущение что аппарат просто отстал  от жизни и современных технологий . Убежден , что  флагманы 5 летней давности  в разы превосходят  это Г-Нокиа 5. я очень сожалею об этой спонтанной покупки . Никому и никогда не посоветую нокию в целом . китайцы эконом класса выгоднее на рынке чем ваш аппарат . Привет вашему отделу  маркетинга и PR, ведь     проплаченные хвалебные видео  обзоры и накрученные отзывы в интернете только портят общее впечатление о вашей компании .",2.0
"По поводу сборки, отсутствия скрипов и прочего экстерьера всё нормально.
Для нужных мне приложений памяти достаточно.
Сеть ловит хорошо, навигатор работает ""на ура"". После Филипса батарейка никакая. На день хватает, но не более. Это с учётом того, что в игрушки я не играю и видио не смотрю. При зарядке от переносной зарядки или от бортовой сети авто в режиме использования телефона фактической зарядки нет. Что удручает. От штатной сетевой зарядки заряжается часа за 2.
При желании переслать контакт из тф книги с помощью смс, отправляется не текстовое сообщение, а файл в формате тф книги. Поэтому не всякий контрагент сможет прочитать это сообщение.
Сколько не старался, так и не смог найти, как установить мелодию звонка отличную от предустановленных производителем. Путешествовать с этим телефоном вдали от цивилизации проблематично.",3.0
"Внешний вид, быстрая зарядка, громкий. КАМЕРА жуть медленная сделал снимок и надо ждать иначе сохраняет не то что было при нажатии.Медленный периодически аж бесит, в игры не играю.Быстро разряжается на день не хватает при не активном использовании. Через пару недель перестали приходить СМС приходится каждый раз перезагружать,после перезагрузки поработает несколько часов и снова приходится перезагружать.При запуске некоторых приложений особенно камеры греется так ,что даже для держать его  горячо.Видим надо обращаться в СЦ.  —",1.0
"Внешний вид, алюминиевый корпус Надежность, Камера, Память После недели пользования перестал работать модуль NFC, телефон сдан на экспертизу.",2.0
"Дизайн
толщина
разблокировка отпечатком пальца разговорный динамик не чистого звучания, микрофон с невысокой чувствительностью, искажает голос
фотокамера низкого качества
экран не высокого качества, легко пачкается
корпус очень скользкий Выводы и комментарий делал опираясь на опыт использования Lumia 520, 435 и 650. Nokia 5 уступает им во всём, совершенно другой аппарат, низкокачественные детали смартфона. Про камеру хочу сказать что она вообще никакая по сравнению даже Lumia 435.
После Windows 8 и 10, android какая то свалка функций и программ, много чего есть, но мало что реально работает и настройки далеки от идеала, синхронизация с ПК вообще никакая. 
",3.0
"-дизайн
-большой экран, хорошая цветопередача и разрешение. -камера
-производительность Очень обрадовалась, узнав, что Нокиа вернулись на рынок. Однако данный смартфон крайне разочаровал. Не понимаю, куда я смотрела и чем думала, когда его покупала(( видимо, слишком понадеялась на бренд. Итак. Телефоном пользуюсь около трех месяцев. Проблемы начались почти сразу-стал виснуть (чтоб вы понимали, я не играю в какие-то бродилки на телефоне или какие там игры требуют хорошей производительности, только соцсети да браузер). 
Вспышка на камере наислабейшая, даже при свете лампы вечером видно плохо. Про фронтальную вообще промолчу. 
Я понимаю, что за те деньги, которые он стоит, было глупо и наивно ждать какого-то супер-пупер девайса, но, блин, моя старая Xperia c3, которой уже три года, работает (да и фотает) лучше, чем ЭТО. ",1.0
"Приятный дизайн, стекло защищенное от царапин, 2 сим и наличие слота под карту памяти, хороший внешний звук и звук при разговоре.  камера в режиме HDR при малейшем подрагивании руки получаются размытыми, пользуюсь авторежимом фотографирования, там фото лучше. 
тормозит при звонках, нажимаешь на набор а он не начинает набор, бывает что совсем  не набирает, приходится заходить через телефонную книгу.
установлено 2 ватсапа может в виду этого а может и нет, связывает разные контакты в один, и при выборе контакта для звонка бывает у одного по 2-3 номера, хоть у человека всего один, удаляешь связанные контакты, через некоторое время появляется вновь. 
бывает возникают ошибки в работе приложений, помогает перезапуск приложения без сохранения текущего состояния. 
так же бывают подвисания в приложениях. приятный дизайн, но своим друзьям не рекомендовал.",3.0
"Симпатичный, монолитный. Экран неплохой за эту цену более чем.Отдельно две симки и карта памяти. С трудом ,но читает карту Тройка- мне важен был этот параметр (Может брак, но у меня читает карточку  плохо, пишит, размыкаеться связь, на стареньком HTC m8 такого не было). Акумулятор нормальный, средний , держит нормалтно при средней загрузке хотябы на день хватает, не то что тоже htc, который был.Фонарик светит как прожектор.Все, остальное все на троечку. Первое. Память внутренняя 16 гб забиваеться моментально, несколько любимых доустановленных приложений, несколько видео по ватсап и скоро все переполняеться, карта памяти с трудом помогает,все яндекс карты, и тд все на карту памяти,- все равно капец переполняеться, приходиться удалять приложения, которыми редко пользуюсь. Никаких игр тем более не ставлю места нет!!!!
Второе. Тормозит . Очень часто при нажатии на иконку смс или попытке зацти в фотографии, да что таи говорить, почти всегда, думает секунды 4 потом заходит. Ужас
Третье. Камера. Тоже неочень, медленная , смазывает, как в старом фотоаппарате всем кричу замприте нааажииимаююю, а потом срабааатыаает.Долго, медленно, и качество так себе.видео ничего, пойдет.
Ах да и блютуз плохо пашет
 В общем за такую цену нормально но меня подтормозы больше всего бесят после Нтс. Решил написать вот)) может кто то задумаеться о покупке этого медленного красавца))",2.0
"главным достоинством этого смартфона могу выделить очень хороший корпус, и внешний вид, так же очень хорошо что можно одновременно использовать две сим карты, и отдельно микро sd память, так же порадовала подсветка сенсорных кнопок, ну и сама сенсорная кнопка с распознанием отпечатка пальцев, фронтальная камера делает неплохие снимки , ну и звук основного динамика очень даже ничего. android хоть и пустой но он работает криво (возможно обновления исправят)  , остался старый miсroUSB (пора  бы уже забыть что он есть)лично в моем случаи при использовании flesh памяти на 32 ГБ смартфон начал вообще не открывать приложения которые были на нее записаны, постоянно наблюдалась какая то непонятная ошибка и  система прилагает закрыть или продолжить ждать пока отвиснет причем этот баг был и на flesh на 16 ГБ ,, пришлось установить приложения во внутреннию память ,   а ее там не особо много (примерно 5гб), оперативной памяти на 2017 год с размером 2 гб уже недостаточно , так же отсутствие датчика событий очень повергло мня в уныние, батареи в 3А нехватает при аквтином использовании ,тыльная камера не очень, фотографии сильно искажают цвета, очень неестественные снимки получаются на этот смартфон  если вы любите NOKIA то покупайте, но за такие деньги можно купить более производительный и  функциональный смартфон ",3.0
"Внешний вид, цельнометалический. По сравнению с другими отзывами у меня заряжается нормально, достаточно быстро. Батарею держит дня 2 железно, пользуюсь достаточно активно. При включении адаптивного экрана, он очень блеклый. Приходиться выключать адаптацию. Измучился с программами, Viber, Инстаграмм не работает, постоянно вылетают ""Закрыть приложение - Отправить отзыв"". Периодически бледнеют ярлыки программ, оказывается программа уже удалена без моего вмешательства. Другие программы тоже работают некорректно. Фото много встречаются бракованных. Половина, треть серым закрашена фотография. Вчера вылетела читалка, запускается, но книгу не находит. Не могу отправит файлы на карту памяти, один раз опцию нашел и сработала, больше не могу ничего сделать. Непонятно по какому алгоритму и куда сохраняются файлы. В руководстве опция вроде бы есть, но в телефоне этого и близко нет.
Для женщин думаю тяжеловат. Телефон вроде бы неплохой, но мне кажется сырое ПО. Конечно это не та Nokia.
Жене одновременно купил Samsung, не может нарадоваться.",3.0
"Достоинств не обнаружено. До этого был Sony Zperia ZR, который служил верой и правдой 4 года. Разницы между Nokia 5 и Zperia ZR не нашла.  - Постоянно теряет связь, ""лечится"" исключительно при помощи перезагрузки
- Греется при активном использовании приложений
- Нет индикатора уровня зарядки  пропущенных событий
- Посредственное фото и видео  Абсолютное разочарование.  ",1.0
"Цена! 1. Без чехла очень скользкий. 
2. По сравнению с SAMSUNG S7, одновременная работа, плохая слышимость!!!!
3. Связь ловит хуже, причем  заметно
4. Еле хватает зарядки на день (только разговоры не активно, так как одновременно есть s7, почта)
5. Работа андроида не понравилась, именно версия на данном телефоне. 
  Год назад  купил Galaxy S7. Не буду расписывать причины, разговор не об этом телефоне. Всегда имел кнопочный НОКИА. Но последний разбился и переносить в ручную адресную книгу, с танцами, колдуя не стал, просто купил NOKIA 5. Телефон нужен был только для звонков, но конечно стал пользоваться и другими приложениями. В игры вообще не играю, только разговоры, почта. Что сказать - потерянные деньги, конечно с S7 не сравнить. Андроид непонятный, не логичный. Работает как-то не плавно, что-то постоянно не так. Иногда не возможно разблокировать телефон и ответить на звонок, сбросить, программные проблемы.  Камерой не пользуюсь.  Брать не советую.  ",2.0
"Смартфон сделан на ура, камера, сканер отпечатков пальцев, и самое главное это же нокиа, мощный корпус и стекол Почему-то все приложения включаются с подлагиваниями, в Кейте чтобы поделиться записью приходится ждать почти 5 минут, чтобы отправить, постоянные уведомления о том что в приложении возникла ошибка, очень не нравится это....... Исправьте пожалуйста этот недостаток, смартфон очень нравится, но эти лаги, портят всё что только можно ",2.0
"Хорошо собран.  Неплохой экран. Хорошие модули связи. Сканер пальца спереди.  Сносная камера.  Медленный.
 Ужасный сервис, отсутствие комплектующих на рынке, замучаетесь с ремонтом. Плохие впечатления у меня оставил телефон.  Думаю не только у меня случается необходимость воспользоваться почтой, картой, контактами, чатом, и всё это быстро быстро.... с этим телефоном быстро не получиться...
Относительно надежности: выпал из рук на пол из ламината... экран вдребезги.
 Отдельного внимания заслуживает единственный официальный сервис-центр в СПб ""мт сервис"",  с ним тоже быстро ничего  не получиться....  исправить разбитый экран 2 недели и 5000р, телефон забирают и пересылают в москву...  На али экрана  на эту модель нет, на ebay 2700 и три недели",2.0
"Отлично смотрится.
Хороший экран.
Хорошая сборка.
Хорошая автономность.
Пишет ТРОЙКУ.
Хорошая слышимость. Начиная с даты обновления системы Android на данном аппарате до версии 7.1.2, наметилась тенденция с не получением SMS, что было сразу отмечено участниками профильной ветки на форуме 4PDA. По этой причине проведение транзакций 3D Secure превращается в рулетку.  С такой проблемой в реализации базовой функции телефона столкнулся впервые и, в качестве временной меры, был вынужден переставить основную SIM-карту в другой аппарат.",3.0
"Внешний вид, nfc Ребят, я не понимаю откуда столько восторженных отзывов ?! 
Телефон начал лагать сразу  после  покупки установки основных приложений (3 месенджера и навигатор) .  Даже отключив все фоновые приложения, отзывчивость и производительности очень низкая для повседневных задач. 
Камера ужасная , снимки получаются размытыми  даже при фиксированной съемке , хоть штатив ставь... 
Очень жалею о покупке 
 Данный телефон не соответствует потребностям современного рынка... 
Подумайте несколько раз прежде чем покупать данный девайс и поверьте моему печальному опыту. ",2.0
"Очень крепкий как брусок металла
Отличный экран
Неплохая камера для своей ценовой категории Неожиданно слабый звук в наушниках
Слишком тонкий
Невероятно скользкий
 В целом неплохая модель, думаю очень многие, не очень придирчивые пользователи будут в восторге от этой модели, но не я.
Дело в том, что в нокии не может быть такого тихого звука в наушниках, слушать ведущих радио в автобусе или рядом с проезжей частью дискомфортно, хочется прибавить громкости. Знал бы не покупал. Даже мой предыдущий Microsoft Lumia 640 был громче.
Нокия не должна быть скользкой. Без чехла этот телефон лучше не носить.
Нокия не должна быть такой тонкой, в ней должна быть установлена нормальная батарея. Слишком тонкий телефон не удобно держать в руке.
Тройку ставлю за эти три недостатка.",3.0
"Размер, внешность корпуса, стекло  батарея разряжается очень быстро, тупит. Телефон в один день просто умер без видимых причин. В этот момент он раздавал wi-fi  разрядился и больше не реагироваал на зу.  Сыромятина с названием нокиа.",1.0
"Бренд Нокиа. Алюминиевый корпус Основной недостаток - система Андроид Купила телефон взамен раздавленной Нокии Люмии 735. Брала специально Нокию, т. к. я из тех людей, которые необоснованно придерживаются этой марки. Телефон выглядит приятно: крепкий, увесистый, солидный одним словом. Но пользоваться им для меня невозможно. После виндоусфона Андроид - это просто мучение. Все непонятно, интуитивно (как на виндоус фоне) не догадаешься. Думала привыкну, но пользуюсь уже 2 месяца и теперь понимаю, почему люди переплачивают за айфон. Периодически телефон подлагивает. Список контактов открывается с задержкой примерно пол-секунды, вроде не страшно, но напрягает, когда нажимаешь на кнопку  и ничего не происходит, сразу тянешься нажать еще раз и тут начинается прогруз приложения. Какой-то странный тачскрин или это опять же андроид не пойму. Идет вызов, тянешься принять, но видимо задеваешь экран с боков или еще что-то, но вызов сворачивается, приходится вытаскивать его из области уведомлений. Интернет работает ужасно! В одном и том же месте старая люмия 735 ловила стабильно 4G. этот же не прогружает даже музыку из ВК, по 1-2 минуты идет загрузка. На экране горит ""Н"". Сканер отпечатков пальцев (он же кнопка сворачивания всех приложений и выхода на рабочий стол) работает через раз, возможно не понимает чуть остывшие пальцы. Фронтальня  камера - ""рыбий глаз"". На селфи кто угодно, но однозначно не я. Еще очень скользкий и большой. Одной рукой работать с ним нереально, если только у вас ""музыкальные"" пальцы. Будильник периодически зависает. При работе греется. Заряжается быстро. Из плюсов - очень громкий динамик. А да, вот еще: включаешь видио - очень громко, начинаешь убавлять звук - убавляется звук звонка, видео продолжает работать с прежней громкость.  Техподдержка перестала отвечать. Уже недели 2 периодически обращаюсь в чат, но в ответ тишина. Мечтаю избавиться от этого телефона.",3.0
